sample_number,position,token_id,token,predicted_class_index,predicted_class_name,output_class_index,output_class_name,signed_shap,abs_shap,is_predicted_class
24,6,5900,mainan,1,global,2,money,0.12111363559961319,0.12111363559961319,False
24,6,5900,mainan,1,global,3,tekno,0.03179910033941269,0.03179910033941269,False
24,7,1148,dianggap,1,global,0,bola,0.10537468641996384,0.10537468641996384,False
24,7,1148,dianggap,1,global,1,global,0.051638104021549225,0.051638104021549225,True
24,7,1148,dianggap,1,global,2,money,-0.08136745542287827,0.08136745542287827,False
24,7,1148,dianggap,1,global,3,tekno,-0.04384644702076912,0.04384644702076912,False
24,8,2708,telat,1,global,0,bola,0.13885390758514404,0.13885390758514404,False
24,8,2708,telat,1,global,1,global,-0.1514623761177063,0.1514623761177063,True
24,8,2708,telat,1,global,2,money,0.04696015268564224,0.04696015268564224,False
24,8,2708,telat,1,global,3,tekno,-0.019752683117985725,0.019752683117985725,False
24,9,971,bantu,1,global,0,bola,-0.12535737454891205,0.12535737454891205,False
24,9,971,bantu,1,global,1,global,0.0515117309987545,0.0515117309987545,True
24,9,971,bantu,1,global,2,money,0.047789111733436584,0.047789111733436584,False
24,9,971,bantu,1,global,3,tekno,0.027859890833497047,0.027859890833497047,False
24,10,9,as,1,global,0,bola,-0.2604471445083618,0.2604471445083618,False
24,10,9,as,1,global,1,global,0.2439907342195511,0.2439907342195511,True
24,10,9,as,1,global,2,money,0.0,0.0,False
24,10,9,as,1,global,3,tekno,0.01672971062362194,0.01672971062362194,False
24,11,327,lawan,1,global,0,bola,-0.27685078978538513,0.27685078978538513,False
24,11,327,lawan,1,global,1,global,0.1538771688938141,0.1538771688938141,True
24,11,327,lawan,1,global,2,money,0.07202108949422836,0.07202108949422836,False
24,11,327,lawan,1,global,3,tekno,0.0474834069609642,0.0474834069609642,False
24,12,8,iran,1,global,0,bola,-0.20433667302131653,0.20433667302131653,False
24,12,8,iran,1,global,1,global,0.395506352186203,0.395506352186203,True
24,12,8,iran,1,global,2,money,-0.08162765204906464,0.08162765204906464,False
24,12,8,iran,1,global,3,tekno,-0.08183210343122482,0.08183210343122482,False
24,13,2,[SEP],1,global,0,bola,-0.2131522297859192,0.2131522297859192,False
24,13,2,[SEP],1,global,1,global,0.009278613142669201,0.009278613142669201,True
24,13,2,[SEP],1,global,2,money,0.1249198466539383,0.1249198466539383,False
24,13,2,[SEP],1,global,3,tekno,0.07402367889881134,0.07402367889881134,False
24,14,87,donald,1,global,0,bola,-0.142984077334404,0.142984077334404,False
24,14,87,donald,1,global,1,global,0.09414830058813095,0.09414830058813095,True
24,14,87,donald,1,global,2,money,0.021750856190919876,0.021750856190919876,False
24,14,87,donald,1,global,3,tekno,0.018736718222498894,0.018736718222498894,False
24,15,18,trump,1,global,0,bola,0.24937456846237183,0.24937456846237183,False
24,15,18,trump,1,global,1,global,-0.15730614960193634,0.15730614960193634,True
24,15,18,trump,1,global,2,money,-0.06068538501858711,0.06068538501858711,False
24,15,18,trump,1,global,3,tekno,-0.04680526256561279,0.04680526256561279,False
24,16,8752,mengejek,1,global,0,bola,-0.10799581557512283,0.10799581557512283,False
24,16,8752,mengejek,1,global,1,global,0.16988323628902435,0.16988323628902435,True
24,16,8752,mengejek,1,global,2,money,-0.02597329579293728,0.02597329579293728,False
24,16,8752,mengejek,1,global,3,tekno,-0.027835002169013023,0.027835002169013023,False
24,17,1041,bantuan,1,global,0,bola,0.42800918221473694,0.42800918221473694,False
24,17,1041,bantuan,1,global,1,global,-0.2295016050338745,0.2295016050338745,True
24,17,1041,bantuan,1,global,2,money,-0.08464979380369186,0.08464979380369186,False
24,17,1041,bantuan,1,global,3,tekno,-0.07849923521280289,0.07849923521280289,False
24,18,59,kapal,1,global,0,bola,-0.20676925778388977,0.20676925778388977,False
24,18,59,kapal,1,global,1,global,0.12123870104551315,0.12123870104551315,True
24,18,59,kapal,1,global,2,money,0.07657333463430405,0.07657333463430405,False
24,18,59,kapal,1,global,3,tekno,0.02016458660364151,0.02016458660364151,False
24,19,1178,induk,1,global,0,bola,0.0,0.0,False
24,19,1178,induk,1,global,1,global,-0.08764465898275375,0.08764465898275375,True
24,19,1178,induk,1,global,2,money,0.007807066664099693,0.007807066664099693,False
24,19,1178,induk,1,global,3,tekno,0.031298376619815826,0.031298376619815826,False
24,20,115,inggris,1,global,0,bola,0.05203331634402275,0.05203331634402275,False
24,20,115,inggris,1,global,1,global,0.023089537397027016,0.023089537397027016,True
24,20,115,inggris,1,global,2,money,-0.06768395006656647,0.06768395006656647,False
24,20,115,inggris,1,global,3,tekno,-0.017546692863106728,0.017546692863106728,False
24,21,14,dengan,1,global,0,bola,-0.3771098554134369,0.3771098554134369,False
24,21,14,dengan,1,global,1,global,0.10409685969352722,0.10409685969352722,True
24,21,14,dengan,1,global,2,money,0.1468154937028885,0.1468154937028885,False
24,21,14,dengan,1,global,3,tekno,0.1079452857375145,0.1079452857375145,False
24,22,5821,menyebutnya,1,global,0,bola,0.0,0.0,False
24,22,5821,menyebutnya,1,global,1,global,-0.06758248060941696,0.06758248060941696,True
24,22,5821,menyebutnya,1,global,2,money,0.011206448078155518,0.011206448078155518,False
24,22,5821,menyebutnya,1,global,3,tekno,0.028582196682691574,0.028582196682691574,False
24,23,73,sebagai,1,global,0,bola,-0.0431380420923233,0.0431380420923233,False
24,23,73,sebagai,1,global,1,global,0.1035531759262085,0.1035531759262085,True
24,23,73,sebagai,1,global,2,money,-0.03685857728123665,0.03685857728123665,False
24,23,73,sebagai,1,global,3,tekno,0.0002857746439985931,0.0002857746439985931,False
24,24,5900,mainan,1,global,0,bola,-0.01983793079853058,0.01983793079853058,False
24,24,5900,mainan,1,global,1,global,0.004881646949797869,0.004881646949797869,True
24,24,5900,mainan,1,global,2,money,0.0,0.0,False
24,24,5900,mainan,1,global,3,tekno,-0.006105549167841673,0.006105549167841673,False
24,25,69,setelah,1,global,0,bola,0.06584462523460388,0.06584462523460388,False
24,25,69,setelah,1,global,1,global,0.05551895871758461,0.05551895871758461,True
24,25,69,setelah,1,global,2,money,-0.054682180285453796,0.054682180285453796,False
24,25,69,setelah,1,global,3,tekno,-0.04625355079770088,0.04625355079770088,False
24,26,1148,dianggap,1,global,0,bola,-0.22342520952224731,0.22342520952224731,False
24,26,1148,dianggap,1,global,1,global,0.11629004031419754,0.11629004031419754,True
24,26,1148,dianggap,1,global,2,money,0.050748564302921295,0.050748564302921295,False
24,26,1148,dianggap,1,global,3,tekno,0.041886791586875916,0.041886791586875916,False
24,27,3575,terlambat,1,global,0,bola,0.0783008560538292,0.0783008560538292,False
24,27,3575,terlambat,1,global,1,global,-0.14557509124279022,0.14557509124279022,True
24,27,3575,terlambat,1,global,2,money,0.018625132739543915,0.018625132739543915,False
24,27,3575,terlambat,1,global,3,tekno,0.04422600567340851,0.04422600567340851,False
24,28,20,dalam,1,global,0,bola,0.21417908370494843,0.21417908370494843,False
24,28,20,dalam,1,global,1,global,-0.17874327301979065,0.17874327301979065,True
24,28,20,dalam,1,global,2,money,-0.025048568844795227,0.025048568844795227,False
24,28,20,dalam,1,global,3,tekno,-0.03025861456990242,0.03025861456990242,False
24,29,926,membantu,1,global,0,bola,-0.07842729985713959,0.07842729985713959,False
24,29,926,membantu,1,global,1,global,0.04211736470460892,0.04211736470460892,True
24,29,926,membantu,1,global,2,money,0.0,0.0,False
24,29,926,membantu,1,global,3,tekno,0.020691536366939545,0.020691536366939545,False
24,30,222,melawan,1,global,0,bola,-0.0007554193725809455,0.0007554193725809455,False
24,30,222,melawan,1,global,1,global,0.05378806218504906,0.05378806218504906,True
24,30,222,melawan,1,global,2,money,-0.03361847996711731,0.03361847996711731,False
24,30,222,melawan,1,global,3,tekno,0.0,0.0,False
24,31,8,iran,1,global,0,bola,-0.031230485066771507,0.031230485066771507,False
24,31,8,iran,1,global,1,global,0.14638489484786987,0.14638489484786987,True
24,31,8,iran,1,global,2,money,-0.07979017496109009,0.07979017496109009,False
24,31,8,iran,1,global,3,tekno,-0.052893832325935364,0.052893832325935364,False
25,0,2100,fenomena,3,tekno,0,bola,-0.16081583499908447,0.16081583499908447,False
25,0,2100,fenomena,3,tekno,1,global,0.08146155625581741,0.08146155625581741,False
25,0,2100,fenomena,3,tekno,2,money,0.10590608417987823,0.10590608417987823,False
25,0,2100,fenomena,3,tekno,3,tekno,0.0,0.0,True
25,1,636,kirim,3,tekno,0,bola,-0.15362371504306793,0.15362371504306793,False
25,1,636,kirim,3,tekno,1,global,0.0,0.0,False
25,1,636,kirim,3,tekno,2,money,-0.022203588858246803,0.022203588858246803,False
25,1,636,kirim,3,tekno,3,tekno,0.12904582917690277,0.12904582917690277,True
25,2,376,video,3,tekno,0,bola,-0.10919125378131866,0.10919125378131866,False
25,2,376,video,3,tekno,1,global,0.09357286989688873,0.09357286989688873,False
25,2,376,video,3,tekno,2,money,-0.11818879097700119,0.11818879097700119,False
25,2,376,video,3,tekno,3,tekno,0.0657864436507225,0.0657864436507225,True
25,3,4189,cuci,3,tekno,0,bola,0.13854260742664337,0.13854260742664337,False
25,3,4189,cuci,3,tekno,1,global,-0.032206904143095016,0.032206904143095016,False
25,3,4189,cuci,3,tekno,2,money,-0.05769450217485428,0.05769450217485428,False
25,3,4189,cuci,3,tekno,3,tekno,-0.054861873388290405,0.054861873388290405,True
25,4,6737,piring,3,tekno,0,bola,-0.1873878538608551,0.1873878538608551,False
25,4,6737,piring,3,tekno,1,global,0.020704587921500206,0.020704587921500206,False
25,4,6737,piring,3,tekno,2,money,0.013942633755505085,0.013942633755505085,False
25,4,6737,piring,3,tekno,3,tekno,0.12170988321304321,0.12170988321304321,True
25,5,19,bisa,3,tekno,0,bola,0.02794468030333519,0.02794468030333519,False
25,5,19,bisa,3,tekno,1,global,-0.03208555281162262,0.03208555281162262,False
25,5,19,bisa,3,tekno,2,money,-0.02497251145541668,0.02497251145541668,False
25,5,19,bisa,3,tekno,3,tekno,0.038465164601802826,0.038465164601802826,True
25,6,187,dapat,3,tekno,0,bola,-0.26302865147590637,0.26302865147590637,False
25,6,187,dapat,3,tekno,1,global,0.07420019060373306,0.07420019060373306,False
25,6,187,dapat,3,tekno,2,money,-0.047237884253263474,0.047237884253263474,False
25,6,187,dapat,3,tekno,3,tekno,0.20299318432807922,0.20299318432807922,True
25,7,444,uang,3,tekno,0,bola,-0.1283552348613739,0.1283552348613739,False
25,7,444,uang,3,tekno,1,global,0.025165965780615807,0.025165965780615807,False
25,7,444,uang,3,tekno,2,money,0.022702189162373543,0.022702189162373543,False
25,7,444,uang,3,tekno,3,tekno,0.08389394730329514,0.08389394730329514,True
25,8,5747,pahami,3,tekno,0,bola,-0.3200012445449829,0.3200012445449829,False
25,8,5747,pahami,3,tekno,1,global,0.0,0.0,False
25,8,5747,pahami,3,tekno,2,money,0.005669739563018084,0.005669739563018084,False
25,8,5747,pahami,3,tekno,3,tekno,0.14139381051063538,0.14139381051063538,True
25,9,823,potensi,3,tekno,0,bola,-0.17638789117336273,0.17638789117336273,False
25,9,823,potensi,3,tekno,1,global,0.009724188596010208,0.009724188596010208,False
25,9,823,potensi,3,tekno,2,money,0.08835349977016449,0.08835349977016449,False
25,9,823,potensi,3,tekno,3,tekno,0.05171343311667442,0.05171343311667442,True
25,10,4,dan,3,tekno,0,bola,-0.5148401260375977,0.5148401260375977,False
25,10,4,dan,3,tekno,1,global,0.09869615733623505,0.09869615733623505,False
25,10,4,dan,3,tekno,2,money,0.2005378156900406,0.2005378156900406,False
25,10,4,dan,3,tekno,3,tekno,0.19406679272651672,0.19406679272651672,True
25,11,4911,risikonya,3,tekno,0,bola,0.10642086714506149,0.10642086714506149,False
25,11,4911,risikonya,3,tekno,1,global,-0.07828068733215332,0.07828068733215332,False
25,11,4911,risikonya,3,tekno,2,money,0.07549357414245605,0.07549357414245605,False
25,11,4911,risikonya,3,tekno,3,tekno,-0.04944875091314316,0.04944875091314316,True
25,12,373,sebelum,3,tekno,0,bola,0.4386080205440521,0.4386080205440521,False
25,12,373,sebelum,3,tekno,1,global,-0.17022962868213654,0.17022962868213654,False
25,12,373,sebelum,3,tekno,2,money,-0.12602408230304718,0.12602408230304718,False
25,12,373,sebelum,3,tekno,3,tekno,-0.08985144644975662,0.08985144644975662,True
25,13,7194,ikutan,3,tekno,0,bola,0.1096830666065216,0.1096830666065216,False
25,13,7194,ikutan,3,tekno,1,global,-0.06784076988697052,0.06784076988697052,False
25,13,7194,ikutan,3,tekno,2,money,-0.05161552503705025,0.05161552503705025,False
25,13,7194,ikutan,3,tekno,3,tekno,0.005490049719810486,0.005490049719810486,True
25,14,2,[SEP],3,tekno,0,bola,-0.31001242995262146,0.31001242995262146,False
25,14,2,[SEP],3,tekno,1,global,0.15041722357273102,0.15041722357273102,False
25,14,2,[SEP],3,tekno,2,money,0.06078252196311951,0.06078252196311951,False
25,14,2,[SEP],3,tekno,3,tekno,0.10053859651088715,0.10053859651088715,True
25,15,3,di,3,tekno,0,bola,0.0,0.0,False
25,15,3,di,3,tekno,1,global,0.013325711712241173,0.013325711712241173,False
25,15,3,di,3,tekno,2,money,0.0,0.0,False
25,15,3,di,3,tekno,3,tekno,0.0,0.0,True
25,16,262,media,3,tekno,0,bola,0.0,0.0,False
25,16,262,media,3,tekno,1,global,0.13851827383041382,0.13851827383041382,False
25,16,262,media,3,tekno,2,money,-0.049455709755420685,0.049455709755420685,False
25,16,262,media,3,tekno,3,tekno,-0.12253355234861374,0.12253355234861374,True
25,17,600,sosial,3,tekno,0,bola,0.39593705534935,0.39593705534935,False
25,17,600,sosial,3,tekno,1,global,-0.11265339702367783,0.11265339702367783,False
25,17,600,sosial,3,tekno,2,money,-0.11039357632398605,0.11039357632398605,False
25,17,600,sosial,3,tekno,3,tekno,-0.09379713982343674,0.09379713982343674,True
25,18,616,muncul,3,tekno,0,bola,-0.4070492088794708,0.4070492088794708,False
25,18,616,muncul,3,tekno,1,global,0.13436909019947052,0.13436909019947052,False
25,18,616,muncul,3,tekno,2,money,0.09937620908021927,0.09937620908021927,False
25,18,616,muncul,3,tekno,3,tekno,0.12287851423025131,0.12287851423025131,True
25,19,2100,fenomena,3,tekno,0,bola,-0.13233408331871033,0.13233408331871033,False
25,19,2100,fenomena,3,tekno,1,global,0.0819656252861023,0.0819656252861023,False
25,19,2100,fenomena,3,tekno,2,money,0.08218026161193848,0.08218026161193848,False
25,19,2100,fenomena,3,tekno,3,tekno,-0.03561411798000336,0.03561411798000336,True
25,20,636,kirim,3,tekno,0,bola,-0.3531569242477417,0.3531569242477417,False
25,20,636,kirim,3,tekno,1,global,0.0364694781601429,0.0364694781601429,False
25,20,636,kirim,3,tekno,2,money,0.004682276397943497,0.004682276397943497,False
25,20,636,kirim,3,tekno,3,tekno,0.2261602133512497,0.2261602133512497,True
25,21,376,video,3,tekno,0,bola,-0.10588735342025757,0.10588735342025757,False
25,21,376,video,3,tekno,1,global,0.08095498383045197,0.08095498383045197,False
25,21,376,video,3,tekno,2,money,-0.041042719036340714,0.041042719036340714,False
25,21,376,video,3,tekno,3,tekno,0.05454789847135544,0.05454789847135544,True
25,22,4189,cuci,3,tekno,0,bola,-0.11426302045583725,0.11426302045583725,False
25,22,4189,cuci,3,tekno,1,global,0.06585488468408585,0.06585488468408585,False
25,22,4189,cuci,3,tekno,2,money,0.09852457046508789,0.09852457046508789,False
25,22,4189,cuci,3,tekno,3,tekno,0.0,0.0,True
25,23,6737,piring,3,tekno,0,bola,-0.1907910406589508,0.1907910406589508,False
25,23,6737,piring,3,tekno,1,global,0.0,0.0,False
25,23,6737,piring,3,tekno,2,money,0.07772034406661987,0.07772034406661987,False
25,23,6737,piring,3,tekno,3,tekno,0.10715855658054352,0.10715855658054352,True
25,24,10,untuk,3,tekno,0,bola,-0.45144468545913696,0.45144468545913696,False
25,24,10,untuk,3,tekno,1,global,0.16694587469100952,0.16694587469100952,False
25,24,10,untuk,3,tekno,2,money,0.0,0.0,False
25,24,10,untuk,3,tekno,3,tekno,0.2449735552072525,0.2449735552072525,True
25,25,862,mendapat,3,tekno,0,bola,0.1276472955942154,0.1276472955942154,False
25,25,862,mendapat,3,tekno,1,global,-0.08491827547550201,0.08491827547550201,False
25,25,862,mendapat,3,tekno,2,money,0.04890226572751999,0.04890226572751999,False
25,25,862,mendapat,3,tekno,3,tekno,-0.07057000696659088,0.07057000696659088,True
25,26,444,uang,3,tekno,0,bola,0.30728456377983093,0.30728456377983093,False
25,26,444,uang,3,tekno,1,global,0.0,0.0,False
25,26,444,uang,3,tekno,2,money,-0.08732500672340393,0.08732500672340393,False
25,26,444,uang,3,tekno,3,tekno,-0.1840234398841858,0.1840234398841858,True
25,27,6,yang,3,tekno,0,bola,-0.35766535997390747,0.35766535997390747,False
25,27,6,yang,3,tekno,1,global,0.188424751162529,0.188424751162529,False
25,27,6,yang,3,tekno,2,money,0.0,0.0,False
25,27,6,yang,3,tekno,3,tekno,0.14508792757987976,0.14508792757987976,True
25,28,751,ternyata,3,tekno,0,bola,1.5234142541885376,1.5234142541885376,False
25,28,751,ternyata,3,tekno,1,global,-0.5670598149299622,0.5670598149299622,False
25,28,751,ternyata,3,tekno,2,money,-0.33722686767578125,0.33722686767578125,False
25,28,751,ternyata,3,tekno,3,tekno,-0.5677220225334167,0.5677220225334167,True
25,29,886,bagian,3,tekno,0,bola,0.42349496483802795,0.42349496483802795,False
25,29,886,bagian,3,tekno,1,global,-0.14375239610671997,0.14375239610671997,False
25,29,886,bagian,3,tekno,2,money,0.0,0.0,False
25,29,886,bagian,3,tekno,3,tekno,-0.13661038875579834,0.13661038875579834,True
25,30,13,dari,3,tekno,0,bola,0.5251215100288391,0.5251215100288391,False
25,30,13,dari,3,tekno,1,global,-0.05667668953537941,0.05667668953537941,False
25,30,13,dari,3,tekno,2,money,-0.10176096856594086,0.10176096856594086,False
25,30,13,dari,3,tekno,3,tekno,-0.2101137936115265,0.2101137936115265,True
25,31,535,program,3,tekno,0,bola,0.16720691323280334,0.16720691323280334,False
25,31,535,program,3,tekno,1,global,-0.07018037140369415,0.07018037140369415,False
25,31,535,program,3,tekno,2,money,0.06685413420200348,0.06685413420200348,False
25,31,535,program,3,tekno,3,tekno,-0.1674432009458542,0.1674432009458542,True
25,32,26,ai,3,tekno,0,bola,-0.43577563762664795,0.43577563762664795,False
25,32,26,ai,3,tekno,1,global,-0.1497371792793274,0.1497371792793274,False
25,32,26,ai,3,tekno,2,money,-0.03374210372567177,0.03374210372567177,False
25,32,26,ai,3,tekno,3,tekno,0.6112235188484192,0.6112235188484192,True
25,33,1,[UNK],3,tekno,0,bola,-0.4186447858810425,0.4186447858810425,False
25,33,1,[UNK],3,tekno,1,global,0.12085787951946259,0.12085787951946259,False
25,33,1,[UNK],3,tekno,2,money,0.1716119796037674,0.1716119796037674,False
25,33,1,[UNK],3,tekno,3,tekno,0.10444913804531097,0.10444913804531097,True
26,0,223,i,0,bola,0,bola,-0.13987496495246887,0.13987496495246887,True
26,0,223,i,0,bola,1,global,0.011314388364553452,0.011314388364553452,False
26,0,223,i,0,bola,2,money,0.10472466796636581,0.10472466796636581,False
26,0,223,i,0,bola,3,tekno,0.018530767410993576,0.018530767410993576,False
26,1,74,league,0,bola,0,bola,0.012929677963256836,0.012929677963256836,True
26,1,74,league,0,bola,1,global,-0.002109822118654847,0.002109822118654847,False
26,1,74,league,0,bola,2,money,-0.003709500189870596,0.003709500189870596,False
26,1,74,league,0,bola,3,tekno,-0.006227545440196991,0.006227545440196991,False
26,2,128,persija,0,bola,0,bola,-0.01680561527609825,0.01680561527609825,True
26,2,128,persija,0,bola,1,global,-0.0048171356320381165,0.0048171356320381165,False
26,2,128,persija,0,bola,2,money,0.013309755362570286,0.013309755362570286,False
26,2,128,persija,0,bola,3,tekno,0.004335531033575535,0.004335531033575535,False
26,3,21,vs,0,bola,0,bola,0.06877607852220535,0.06877607852220535,True
26,3,21,vs,0,bola,1,global,-0.0007524397224187851,0.0007524397224187851,False
26,3,21,vs,0,bola,2,money,-0.05219808220863342,0.05219808220863342,False
26,3,21,vs,0,bola,3,tekno,-0.011626096442341805,0.011626096442341805,False
26,4,48,persib,0,bola,0,bola,-0.0748201236128807,0.0748201236128807,True
26,4,48,persib,0,bola,1,global,0.023716304451227188,0.023716304451227188,False
26,4,48,persib,0,bola,2,money,0.024204153567552567,0.024204153567552567,False
26,4,48,persib,0,bola,3,tekno,0.017919816076755524,0.017919816076755524,False
26,5,3487,dipindah,0,bola,0,bola,-0.06176308915019035,0.06176308915019035,True
26,5,3487,dipindah,0,bola,1,global,0.03034566156566143,0.03034566156566143,False
26,5,3487,dipindah,0,bola,2,money,0.02430068701505661,0.02430068701505661,False
26,5,3487,dipindah,0,bola,3,tekno,0.013560207560658455,0.013560207560658455,False
26,6,11,ke,0,bola,0,bola,-0.15462037920951843,0.15462037920951843,True
26,6,11,ke,0,bola,1,global,0.042494997382164,0.042494997382164,False
26,6,11,ke,0,bola,2,money,0.054701533168554306,0.054701533168554306,False
26,6,11,ke,0,bola,3,tekno,0.05256131663918495,0.05256131663918495,False
26,7,1893,samarinda,0,bola,0,bola,0.11240724474191666,0.11240724474191666,True
26,7,1893,samarinda,0,bola,1,global,-0.03739669546484947,0.03739669546484947,False
26,7,1893,samarinda,0,bola,2,money,-0.044335369020700455,0.044335369020700455,False
26,7,1893,samarinda,0,bola,3,tekno,-0.029581980779767036,0.029581980779767036,False
26,8,2,[SEP],0,bola,0,bola,-0.05194193497300148,0.05194193497300148,True
26,8,2,[SEP],0,bola,1,global,0.016628006473183632,0.016628006473183632,False
26,8,2,[SEP],0,bola,2,money,0.029333900660276413,0.029333900660276413,False
26,8,2,[SEP],0,bola,3,tekno,0.008617045357823372,0.008617045357823372,False
26,9,60,laga,0,bola,0,bola,0.08849874883890152,0.08849874883890152,True
26,9,60,laga,0,bola,1,global,-0.03336486592888832,0.03336486592888832,False
26,9,60,laga,0,bola,2,money,-0.033372532576322556,0.033372532576322556,False
26,9,60,laga,0,bola,3,tekno,-0.020723676308989525,0.020723676308989525,False
26,10,5579,sarat,0,bola,0,bola,0.06931479275226593,0.06931479275226593,True
26,10,5579,sarat,0,bola,1,global,-0.012554348446428776,0.012554348446428776,False
26,10,5579,sarat,0,bola,2,money,-0.03564745932817459,0.03564745932817459,False
26,10,5579,sarat,0,bola,3,tekno,-0.014921894297003746,0.014921894297003746,False
26,11,7245,gengsi,0,bola,0,bola,-0.1385495364665985,0.1385495364665985,True
26,11,7245,gengsi,0,bola,1,global,0.026925306767225266,0.026925306767225266,False
26,11,7245,gengsi,0,bola,2,money,0.07998205721378326,0.07998205721378326,False
26,11,7245,gengsi,0,bola,3,tekno,0.031017769128084183,0.031017769128084183,False
26,12,128,persija,0,bola,0,bola,0.0,0.0,True
26,12,128,persija,0,bola,1,global,0.0,0.0,False
26,12,128,persija,0,bola,2,money,0.0,0.0,False
26,12,128,persija,0,bola,3,tekno,0.0,0.0,False
26,13,204,jakarta,0,bola,0,bola,-0.14345121383666992,0.14345121383666992,True
26,13,204,jakarta,0,bola,1,global,0.024491112679243088,0.024491112679243088,False
26,13,204,jakarta,0,bola,2,money,0.0825456976890564,0.0825456976890564,False
26,13,204,jakarta,0,bola,3,tekno,0.03118361346423626,0.03118361346423626,False
26,14,21,vs,0,bola,0,bola,0.1508944183588028,0.1508944183588028,True
26,14,21,vs,0,bola,1,global,-0.03952622413635254,0.03952622413635254,False
26,14,21,vs,0,bola,2,money,-0.07037708908319473,0.07037708908319473,False
26,14,21,vs,0,bola,3,tekno,-0.035139862447977066,0.035139862447977066,False
26,15,48,persib,0,bola,0,bola,0.11848337948322296,0.11848337948322296,True
26,15,48,persib,0,bola,1,global,-0.02788236364722252,0.02788236364722252,False
26,15,48,persib,0,bola,2,money,-0.0633402168750763,0.0633402168750763,False
26,15,48,persib,0,bola,3,tekno,-0.024025676771998405,0.024025676771998405,False
26,16,243,bandung,0,bola,0,bola,-0.08563922345638275,0.08563922345638275,True
26,16,243,bandung,0,bola,1,global,0.0,0.0,False
26,16,243,bandung,0,bola,2,money,0.0449007973074913,0.0449007973074913,False
26,16,243,bandung,0,bola,3,tekno,0.018306437879800797,0.018306437879800797,False
26,17,1681,batal,0,bola,0,bola,0.03299649432301521,0.03299649432301521,True
26,17,1681,batal,0,bola,1,global,0.025612005963921547,0.025612005963921547,False
26,17,1681,batal,0,bola,2,money,-0.05965344235301018,0.05965344235301018,False
26,17,1681,batal,0,bola,3,tekno,0.0005150262149982154,0.0005150262149982154,False
26,18,640,digelar,0,bola,0,bola,0.17359612882137299,0.17359612882137299,True
26,18,640,digelar,0,bola,1,global,-0.05586979538202286,0.05586979538202286,False
26,18,640,digelar,0,bola,2,money,-0.0587606243789196,0.0587606243789196,False
26,18,640,digelar,0,bola,3,tekno,-0.04645981639623642,0.04645981639623642,False
26,19,3,di,0,bola,0,bola,-0.14382563531398773,0.14382563531398773,True
26,19,3,di,0,bola,1,global,0.04755738005042076,0.04755738005042076,False
26,19,3,di,0,bola,2,money,0.06078643724322319,0.06078643724322319,False
26,19,3,di,0,bola,3,tekno,0.0317738838493824,0.0317738838493824,False
26,20,204,jakarta,0,bola,0,bola,0.18339404463768005,0.18339404463768005,True
26,20,204,jakarta,0,bola,1,global,-0.03481144830584526,0.03481144830584526,False
26,20,204,jakarta,0,bola,2,money,-0.09739468991756439,0.09739468991756439,False
26,20,204,jakarta,0,bola,3,tekno,-0.039614852517843246,0.039614852517843246,False
27,0,2793,kebuntuan,1,global,0,bola,0.25963354110717773,0.25963354110717773,False
27,0,2793,kebuntuan,1,global,1,global,-0.06612953543663025,0.06612953543663025,True
27,0,2793,kebuntuan,1,global,2,money,-0.12660789489746094,0.12660789489746094,False
27,0,2793,kebuntuan,1,global,3,tekno,-0.061386629939079285,0.061386629939079285,False
27,1,2510,diplomatik,1,global,0,bola,-0.06585495173931122,0.06585495173931122,False
27,1,2510,diplomatik,1,global,1,global,0.13431833684444427,0.13431833684444427,True
27,1,2510,diplomatik,1,global,2,money,-0.038612864911556244,0.038612864911556244,False
27,1,2510,diplomatik,1,global,3,tekno,-0.024410877376794815,0.024410877376794815,False
27,2,7174,ironi,1,global,0,bola,-0.02063533291220665,0.02063533291220665,False
27,2,7174,ironi,1,global,1,global,0.010403984226286411,0.010403984226286411,True
27,2,7174,ironi,1,global,2,money,0.03395715728402138,0.03395715728402138,False
27,2,7174,ironi,1,global,3,tekno,-0.030456263571977615,0.030456263571977615,False
27,3,589,perdamaian,1,global,0,bola,0.0,0.0,False
27,3,589,perdamaian,1,global,1,global,-0.04845670610666275,0.04845670610666275,True
27,3,589,perdamaian,1,global,2,money,-0.014035604894161224,0.014035604894161224,False
27,3,589,perdamaian,1,global,3,tekno,0.02210378460586071,0.02210378460586071,False
27,4,4,dan,1,global,0,bola,-0.22816932201385498,0.22816932201385498,False
27,4,4,dan,1,global,1,global,0.029120324179530144,0.029120324179530144,True
27,4,4,dan,1,global,2,money,0.10734792798757553,0.10734792798757553,False
27,4,4,dan,1,global,3,tekno,0.09325793385505676,0.09325793385505676,False
27,5,932,hukum,1,global,0,bola,0.1731102168560028,0.1731102168560028,False
27,5,932,hukum,1,global,1,global,0.005985532887279987,0.005985532887279987,True
27,5,932,hukum,1,global,2,money,-0.11668938398361206,0.11668938398361206,False
27,5,932,hukum,1,global,3,tekno,-0.07281418889760971,0.07281418889760971,False
27,6,4769,abadi,1,global,0,bola,-0.1361512541770935,0.1361512541770935,False
27,6,4769,abadi,1,global,1,global,0.05901574715971947,0.05901574715971947,True
27,6,4769,abadi,1,global,2,money,0.045348159968853,0.045348159968853,False
27,6,4769,abadi,1,global,3,tekno,0.03185809776186943,0.03185809776186943,False
27,7,30,perang,1,global,0,bola,-0.07794743776321411,0.07794743776321411,False
